split,label,group,path
train,9,roboflow:01022021042512123505_MSKU593041:05,data/processed/chars/9/01022021042512123505_MSKU593041_jpg.rf.a0a160c379093456e7913d71d5f8f397__05.png
train,9,roboflow:01022021042512345505_OOCU721691:08,data/processed/chars/9/01022021042512345505_OOCU721691_jpg.rf.18c2ddd14d88434b3601c921459dd2d8__08.png
train,9,roboflow:01022021042516492903_NYKU428790:08,data/processed/chars/9/01022021042516492903_NYKU428790_jpg.rf.07259351d3b2a8de08c9009075cf0ee1__08.png
train,9,roboflow:01022021042516502503_MEDU180904:07,data/processed/chars/9/01022021042516502503_MEDU180904_jpg.rf.3e7b2663d5746975ba5f546b2c4bc81b__07.png
train,9,9:legacy_000,data/processed/chars/9/legacy_000_base.png
train,9,9:legacy_000,data/processed/chars/9/legacy_000_blur.png
train,9,9:legacy_000,data/processed/chars/9/legacy_000_dilate.png
train,9,9:legacy_000,data/processed/chars/9/legacy_000_erode.png
train,9,9:legacy_000,data/processed/chars/9/legacy_000_rot+5.png
train,9,9:legacy_000,data/processed/chars/9/legacy_000_rot-5.png
train,9,9:legacy_032,data/processed/chars/9/legacy_032_base.png
train,9,9:legacy_032,data/processed/chars/9/legacy_032_blur.png
train,9,9:legacy_032,data/processed/chars/9/legacy_032_dilate.png
train,9,9:legacy_032,data/processed/chars/9/legacy_032_erode.png
train,9,9:legacy_032,data/processed/chars/9/legacy_032_rot+5.png
train,9,9:legacy_032,data/processed/chars/9/legacy_032_rot-5.png
train,9,9:legacy_064,data/processed/chars/9/legacy_064_base.png
train,9,9:legacy_064,data/processed/chars/9/legacy_064_blur.png
train,9,9:legacy_064,data/processed/chars/9/legacy_064_dilate.png
train,9,9:legacy_064,data/processed/chars/9/legacy_064_erode.png
train,9,9:legacy_064,data/processed/chars/9/legacy_064_rot+5.png
train,9,9:legacy_064,data/processed/chars/9/legacy_064_rot-5.png
train,9,9:legacy_128,data/processed/chars/9/legacy_128_base.png
train,9,9:legacy_128,data/processed/chars/9/legacy_128_blur.png
train,9,9:legacy_128,data/processed/chars/9/legacy_128_dilate.png
train,9,9:legacy_128,data/processed/chars/9/legacy_128_erode.png
train,9,9:legacy_128,data/processed/chars/9/legacy_128_rot+5.png
train,9,9:legacy_128,data/processed/chars/9/legacy_128_rot-5.png
train,A,A:legacy_091,data/processed/chars/A/legacy_091_base.png
train,A,A:legacy_091,data/processed/chars/A/legacy_091_blur.png
train,A,A:legacy_091,data/processed/chars/A/legacy_091_dilate.png
train,A,A:legacy_091,data/processed/chars/A/legacy_091_erode.png
train,A,A:legacy_091,data/processed/chars/A/legacy_091_rot+5.png
train,A,A:legacy_091,data/processed/chars/A/legacy_091_rot-5.png
train,A,A:legacy_123,data/processed/chars/A/legacy_123_base.png
train,A,A:legacy_123,data/processed/chars/A/legacy_123_blur.png
train,A,A:legacy_123,data/processed/chars/A/legacy_123_dilate.png
train,A,A:legacy_123,data/processed/chars/A/legacy_123_erode.png
train,A,A:legacy_123,data/processed/chars/A/legacy_123_rot+5.png
train,A,A:legacy_123,data/processed/chars/A/legacy_123_rot-5.png
train,B,roboflow:01012021050111454903_BMH774:00,data/processed/chars/B/01012021050111454903_BMH774_jpg.rf.dea4964e8201cdfbee5db9d025adcde9__00.png
train,B,roboflow:01012021050111492303_BKT5688:00,data/processed/chars/B/01012021050111492303_BKT5688_jpg.rf.1ff7db00c990449324c65ac80814d5ee__00.png
train,B,roboflow:01012021050111535305_BPE5635:00,data/processed/chars/B/01012021050111535305_BPE5635_jpg.rf.000f7e8f32cf95b34131901ea9ea9d79__00.png
train,B,roboflow:01012021050111535305_BPE5635:00,data/processed/chars/B/01012021050111535305_BPE5635_jpg.rf.2ab8273afdc89c48f5b9745afe0c9de6__00.png
train,B,roboflow:01022021042517071805_HLBU141868:02,data/processed/chars/B/01022021042517071805_HLBU141868_jpg.rf.9f0e585cd5a725060269b77958660d83__02.png
train,B,roboflow:01022021042517071805_HLBU141868:02,data/processed/chars/B/01022021042517071805_HLBU141868_jpg.rf.be87ce96d4bc66e167ac23ab35dec623__02.png
train,B,B:legacy_058,data/processed/chars/B/legacy_058_base.png
train,B,B:legacy_058,data/processed/chars/B/legacy_058_blur.png
train,B,B:legacy_058,data/processed/chars/B/legacy_058_dilate.png
train,B,B:legacy_058,data/processed/chars/B/legacy_058_erode.png
train,B,B:legacy_058,data/processed/chars/B/legacy_058_rot+5.png
train,B,B:legacy_058,data/processed/chars/B/legacy_058_rot-5.png
train,B,B:legacy_090,data/processed/chars/B/legacy_090_base.png
train,B,B:legacy_090,data/processed/chars/B/legacy_090_blur.png
train,B,B:legacy_090,data/processed/chars/B/legacy_090_dilate.png
train,B,B:legacy_090,data/processed/chars/B/legacy_090_erode.png
train,B,B:legacy_090,data/processed/chars/B/legacy_090_rot+5.png
train,B,B:legacy_090,data/processed/chars/B/legacy_090_rot-5.png
train,B,B:legacy_122,data/processed/chars/B/legacy_122_base.png
train,B,B:legacy_122,data/processed/chars/B/legacy_122_blur.png
train,B,B:legacy_122,data/processed/chars/B/legacy_122_dilate.png
train,B,B:legacy_122,data/processed/chars/B/legacy_122_erode.png
train,B,B:legacy_122,data/processed/chars/B/legacy_122_rot+5.png
train,B,B:legacy_122,data/processed/chars/B/legacy_122_rot-5.png
train,B,B:legacy_154,data/processed/chars/B/legacy_154_base.png
train,B,B:legacy_154,data/processed/chars/B/legacy_154_blur.png
train,B,B:legacy_154,data/processed/chars/B/legacy_154_dilate.png
train,B,B:legacy_154,data/processed/chars/B/legacy_154_erode.png
train,B,B:legacy_154,data/processed/chars/B/legacy_154_rot+5.png
train,B,B:legacy_154,data/processed/chars/B/legacy_154_rot-5.png
train,C,roboflow:01012021050111264805_EMCU981331:02,data/processed/chars/C/01012021050111264805_EMCU981331_jpg.rf.a365d71980c70b9836741a1907a5e3cd__02.png
train,C,roboflow:01012021050111264805_EMCU981331:02,data/processed/chars/C/01012021050111264805_EMCU981331_jpg.rf.f78de3c40bdbc2a634bc0edc52082014__02.png
train,C,roboflow:01022021042512345103_OOCU721691:02,data/processed/chars/C/01022021042512345103_OOCU721691_jpg.rf.2f8eb31378b114e1cd85323d92dfa1fe__02.png
train,C,roboflow:01022021042512345505_OOCU721691:02,data/processed/chars/C/01022021042512345505_OOCU721691_jpg.rf.18c2ddd14d88434b3601c921459dd2d8__02.png
train,C,C:legacy_025,data/processed/chars/C/legacy_025_base.png
train,C,C:legacy_025,data/processed/chars/C/legacy_025_blur.png
train,C,C:legacy_025,data/processed/chars/C/legacy_025_dilate.png
train,C,C:legacy_025,data/processed/chars/C/legacy_025_erode.png
train,C,C:legacy_025,data/processed/chars/C/legacy_025_rot+5.png
train,C,C:legacy_025,data/processed/chars/C/legacy_025_rot-5.png
train,C,C:legacy_057,data/processed/chars/C/legacy_057_base.png
train,C,C:legacy_057,data/processed/chars/C/legacy_057_blur.png
train,C,C:legacy_057,data/processed/chars/C/legacy_057_dilate.png
train,C,C:legacy_057,data/processed/chars/C/legacy_057_erode.png
train,C,C:legacy_057,data/processed/chars/C/legacy_057_rot+5.png
train,C,C:legacy_057,data/processed/chars/C/legacy_057_rot-5.png
train,C,C:legacy_089,data/processed/chars/C/legacy_089_base.png
train,C,C:legacy_089,data/processed/chars/C/legacy_089_blur.png
train,C,C:legacy_089,data/processed/chars/C/legacy_089_dilate.png
train,C,C:legacy_089,data/processed/chars/C/legacy_089_erode.png
train,C,C:legacy_089,data/processed/chars/C/legacy_089_rot+5.png
train,C,C:legacy_089,data/processed/chars/C/legacy_089_rot-5.png
train,D,roboflow:01022021042516502503_MEDU180904:02,data/processed/chars/D/01022021042516502503_MEDU180904_jpg.rf.3e7b2663d5746975ba5f546b2c4bc81b__02.png
train,D,D:legacy_056,data/processed/chars/D/legacy_056_base.png
train,D,D:legacy_056,data/processed/chars/D/legacy_056_blur.png
train,D,D:legacy_056,data/processed/chars/D/legacy_056_dilate.png
train,D,D:legacy_056,data/processed/chars/D/legacy_056_erode.png
train,D,D:legacy_056,data/processed/chars/D/legacy_056_rot+5.png
train,D,D:legacy_056,data/processed/chars/D/legacy_056_rot-5.png
train,D,D:legacy_088,data/processed/chars/D/legacy_088_base.png
train,D,D:legacy_088,data/processed/chars/D/legacy_088_blur.png
train,D,D:legacy_088,data/processed/chars/D/legacy_088_dilate.png
train,D,D:legacy_088,data/processed/chars/D/legacy_088_erode.png
train,D,D:legacy_088,data/processed/chars/D/legacy_088_rot+5.png
train,D,D:legacy_088,data/processed/chars/D/legacy_088_rot-5.png
train,D,D:legacy_120,data/processed/chars/D/legacy_120_base.png
train,D,D:legacy_120,data/processed/chars/D/legacy_120_blur.png
train,D,D:legacy_120,data/processed/chars/D/legacy_120_dilate.png
train,D,D:legacy_120,data/processed/chars/D/legacy_120_erode.png
train,D,D:legacy_120,data/processed/chars/D/legacy_120_rot+5.png
train,D,D:legacy_120,data/processed/chars/D/legacy_120_rot-5.png
train,D,D:legacy_152,data/processed/chars/D/legacy_152_base.png
train,D,D:legacy_152,data/processed/chars/D/legacy_152_blur.png
train,D,D:legacy_152,data/processed/chars/D/legacy_152_dilate.png
train,D,D:legacy_152,data/processed/chars/D/legacy_152_erode.png
train,D,D:legacy_152,data/processed/chars/D/legacy_152_rot+5.png
train,D,D:legacy_152,data/processed/chars/D/legacy_152_rot-5.png
train,E,roboflow:01012021050111423105_EGHU956170:00,data/processed/chars/E/01012021050111423105_EGHU956170_jpg.rf.0dabed44e04627931675b94376603c31__00.png
train,E,roboflow:01012021050111423105_EGHU956170:00,data/processed/chars/E/01012021050111423105_EGHU956170_jpg.rf.4723479dc7f2d88c08bd0a0636ef5425__00.png
train,E,roboflow:01012021050111535305_BPE5635:02,data/processed/chars/E/01012021050111535305_BPE5635_jpg.rf.000f7e8f32cf95b34131901ea9ea9d79__02.png
train,E,roboflow:01012021050111535305_BPE5635:02,data/processed/chars/E/01012021050111535305_BPE5635_jpg.rf.2ab8273afdc89c48f5b9745afe0c9de6__02.png
train,E,roboflow:01022021042510261305_GESU617562:01,data/processed/chars/E/01022021042510261305_GESU617562_jpg.rf.d78bebcb061acdb788831d64f6c0b705__01.png
train,E,roboflow:01022021042516502503_MEDU180904:01,data/processed/chars/E/01022021042516502503_MEDU180904_jpg.rf.3e7b2663d5746975ba5f546b2c4bc81b__01.png
train,E,E:legacy_055,data/processed/chars/E/legacy_055_base.png
train,E,E:legacy_055,data/processed/chars/E/legacy_055_blur.png
train,E,E:legacy_055,data/processed/chars/E/legacy_055_dilate.png
train,E,E:legacy_055,data/processed/chars/E/legacy_055_erode.png
train,E,E:legacy_055,data/processed/chars/E/legacy_055_rot+5.png
train,E,E:legacy_055,data/processed/chars/E/legacy_055_rot-5.png
train,E,E:legacy_151,data/processed/chars/E/legacy_151_base.png
train,E,E:legacy_151,data/processed/chars/E/legacy_151_blur.png
train,E,E:legacy_151,data/processed/chars/E/legacy_151_dilate.png
train,E,E:legacy_151,data/processed/chars/E/legacy_151_erode.png
train,E,E:legacy_151,data/processed/chars/E/legacy_151_rot+5.png
train,E,E:legacy_151,data/processed/chars/E/legacy_151_rot-5.png
train,F,roboflow:01012021050111573003_VFU1407:01,data/processed/chars/F/01012021050111573003_VFU1407_jpg.rf.109233b4143ef6871152ce555c1b15fa__01.png
train,F,roboflow:01012021050111573003_VFU1407:01,data/processed/chars/F/01012021050111573003_VFU1407_jpg.rf.20a9b5e12e121a03bfbc0774135f704c__01.png
train,F,roboflow:01012021050111573003_VFU1407:01,data/processed/chars/F/01012021050111573003_VFU1407_jpg.rf.ac33db6812f3f6c6c1fcf6a6d98c693a__01.png
train,F,F:legacy_054,data/processed/chars/F/legacy_054_base.png
train,F,F:legacy_054,data/processed/chars/F/legacy_054_blur.png
train,F,F:legacy_054,data/processed/chars/F/legacy_054_dilate.png
train,F,F:legacy_054,data/processed/chars/F/legacy_054_erode.png
train,F,F:legacy_054,data/processed/chars/F/legacy_054_rot+5.png
train,F,F:legacy_054,data/processed/chars/F/legacy_054_rot-5.png
train,F,F:legacy_086,data/processed/chars/F/legacy_086_base.png
train,F,F:legacy_086,data/processed/chars/F/legacy_086_blur.png
train,F,F:legacy_086,data/processed/chars/F/legacy_086_dilate.png
train,F,F:legacy_086,data/processed/chars/F/legacy_086_erode.png
train,F,F:legacy_086,data/processed/chars/F/legacy_086_rot+5.png
train,F,F:legacy_086,data/processed/chars/F/legacy_086_rot-5.png
train,F,F:legacy_118,data/processed/chars/F/legacy_118_base.png
train,F,F:legacy_118,data/processed/chars/F/legacy_118_blur.png
train,F,F:legacy_118,data/processed/chars/F/legacy_118_dilate.png
train,F,F:legacy_118,data/processed/chars/F/legacy_118_erode.png
train,F,F:legacy_118,data/processed/chars/F/legacy_118_rot+5.png
train,F,F:legacy_118,data/processed/chars/F/legacy_118_rot-5.png
train,F,F:legacy_150,data/processed/chars/F/legacy_150_base.png
train,F,F:legacy_150,data/processed/chars/F/legacy_150_blur.png
train,F,F:legacy_150,data/processed/chars/F/legacy_150_dilate.png
train,F,F:legacy_150,data/processed/chars/F/legacy_150_erode.png
train,F,F:legacy_150,data/processed/chars/F/legacy_150_rot+5.png
train,F,F:legacy_150,data/processed/chars/F/legacy_150_rot-5.png
train,G,roboflow:01022021042510261305_GESU617562:00,data/processed/chars/G/01022021042510261305_GESU617562_jpg.rf.d78bebcb061acdb788831d64f6c0b705__00.png
train,G,G:legacy_031,data/processed/chars/G/legacy_031_base.png
train,G,G:legacy_031,data/processed/chars/G/legacy_031_blur.png
train,G,G:legacy_031,data/processed/chars/G/legacy_031_dilate.png
train,G,G:legacy_031,data/processed/chars/G/legacy_031_erode.png
train,G,G:legacy_031,data/processed/chars/G/legacy_031_rot+5.png
train,G,G:legacy_031,data/processed/chars/G/legacy_031_rot-5.png
train,G,G:legacy_063,data/processed/chars/G/legacy_063_base.png
train,G,G:legacy_063,data/processed/chars/G/legacy_063_blur.png
train,G,G:legacy_063,data/processed/chars/G/legacy_063_dilate.png
train,G,G:legacy_063,data/processed/chars/G/legacy_063_erode.png
train,G,G:legacy_063,data/processed/chars/G/legacy_063_rot+5.png
train,G,G:legacy_063,data/processed/chars/G/legacy_063_rot-5.png
train,G,G:legacy_127,data/processed/chars/G/legacy_127_base.png
train,G,G:legacy_127,data/processed/chars/G/legacy_127_blur.png
train,G,G:legacy_127,data/processed/chars/G/legacy_127_dilate.png
train,G,G:legacy_127,data/processed/chars/G/legacy_127_erode.png
train,G,G:legacy_127,data/processed/chars/G/legacy_127_rot+5.png
train,G,G:legacy_127,data/processed/chars/G/legacy_127_rot-5.png
train,G,G:legacy_159,data/processed/chars/G/legacy_159_base.png
train,G,G:legacy_159,data/processed/chars/G/legacy_159_blur.png
train,G,G:legacy_159,data/processed/chars/G/legacy_159_dilate.png
train,G,G:legacy_159,data/processed/chars/G/legacy_159_erode.png
train,G,G:legacy_159,data/processed/chars/G/legacy_159_rot+5.png
train,G,G:legacy_159,data/processed/chars/G/legacy_159_rot-5.png
train,H,roboflow:01012021050111423105_EGHU956170:02,data/processed/chars/H/01012021050111423105_EGHU956170_jpg.rf.0dabed44e04627931675b94376603c31__02.png
train,H,roboflow:01012021050111423105_EGHU956170:02,data/processed/chars/H/01012021050111423105_EGHU956170_jpg.rf.4723479dc7f2d88c08bd0a0636ef5425__02.png
train,H,roboflow:01012021050111454903_BMH774:02,data/processed/chars/H/01012021050111454903_BMH774_jpg.rf.dea4964e8201cdfbee5db9d025adcde9__02.png
train,H,roboflow:01022021042517071805_HLBU141868:00,data/processed/chars/H/01022021042517071805_HLBU141868_jpg.rf.9f0e585cd5a725060269b77958660d83__00.png
train,H,roboflow:01022021042517071805_HLBU141868:00,data/processed/chars/H/01022021042517071805_HLBU141868_jpg.rf.be87ce96d4bc66e167ac23ab35dec623__00.png
train,H,H:legacy_053,data/processed/chars/H/legacy_053_base.png
train,H,H:legacy_053,data/processed/chars/H/legacy_053_blur.png
train,H,H:legacy_053,data/processed/chars/H/legacy_053_dilate.png
train,H,H:legacy_053,data/processed/chars/H/legacy_053_erode.png
train,H,H:legacy_053,data/processed/chars/H/legacy_053_rot+5.png
train,H,H:legacy_053,data/processed/chars/H/legacy_053_rot-5.png
train,H,H:legacy_085,data/processed/chars/H/legacy_085_base.png
train,H,H:legacy_085,data/processed/chars/H/legacy_085_blur.png
train,H,H:legacy_085,data/processed/chars/H/legacy_085_dilate.png
train,H,H:legacy_085,data/processed/chars/H/legacy_085_erode.png
train,H,H:legacy_085,data/processed/chars/H/legacy_085_rot+5.png
train,H,H:legacy_085,data/processed/chars/H/legacy_085_rot-5.png
train,H,H:legacy_117,data/processed/chars/H/legacy_117_base.png
train,H,H:legacy_117,data/processed/chars/H/legacy_117_blur.png
train,H,H:legacy_117,data/processed/chars/H/legacy_117_dilate.png
train,H,H:legacy_117,data/processed/chars/H/legacy_117_erode.png
train,H,H:legacy_117,data/processed/chars/H/legacy_117_rot+5.png
train,H,H:legacy_117,data/processed/chars/H/legacy_117_rot-5.png
train,K,roboflow:01012021050111565605_KDU5288:00,data/processed/chars/K/01012021050111565605_KDU5288_jpg.rf.17ed8a35c62e1565729bdd6da73d0a96__00.png
train,K,roboflow:01012021050111565605_KDU5288:00,data/processed/chars/K/01012021050111565605_KDU5288_jpg.rf.1d1ff0bd6ee61e492cd7370d621895a5__00.png
train,K,roboflow:01012021050111565605_KDU5288:00,data/processed/chars/K/01012021050111565605_KDU5288_jpg.rf.6e0dc927efc776ba9be7bf2870fefc52__00.png
train,K,roboflow:01012021050111565605_KDU5288:00,data/processed/chars/K/01012021050111565605_KDU5288_jpg.rf.96325e863832db32e0510674c5f95732__00.png
train,K,roboflow:01012021050111565605_KDU5288:00,data/processed/chars/K/01012021050111565605_KDU5288_jpg.rf.d806fe5b8e155ac41f426188daabf70f__00.png
train,K,roboflow:01022021042512123505_MSKU593041:02,data/processed/chars/K/01022021042512123505_MSKU593041_jpg.rf.a0a160c379093456e7913d71d5f8f397__02.png
train,K,roboflow:01022021042516210903_MRKU440596:02,data/processed/chars/K/01022021042516210903_MRKU440596_jpg.rf.20a3569277305e38e55d5163446aa12b__02.png
train,K,roboflow:01022021042516210903_MRKU440596:02,data/processed/chars/K/01022021042516210903_MRKU440596_jpg.rf.62a2cdfb86c8f48530d48740c4ca4b25__02.png
train,K,roboflow:01022021042516210903_MRKU440596:02,data/processed/chars/K/01022021042516210903_MRKU440596_jpg.rf.89d244ce3ca5d190280823ede672ea08__02.png
train,K,roboflow:01022021042516492903_NYKU428790:02,data/processed/chars/K/01022021042516492903_NYKU428790_jpg.rf.07259351d3b2a8de08c9009075cf0ee1__02.png
train,K,K:legacy_020,data/processed/chars/K/legacy_020_base.png
train,K,K:legacy_020,data/processed/chars/K/legacy_020_blur.png
train,K,K:legacy_020,data/processed/chars/K/legacy_020_dilate.png
train,K,K:legacy_020,data/processed/chars/K/legacy_020_erode.png
train,K,K:legacy_020,data/processed/chars/K/legacy_020_rot+5.png
train,K,K:legacy_020,data/processed/chars/K/legacy_020_rot-5.png
train,K,K:legacy_052,data/processed/chars/K/legacy_052_base.png
train,K,K:legacy_052,data/processed/chars/K/legacy_052_blur.png
train,K,K:legacy_052,data/processed/chars/K/legacy_052_dilate.png
train,K,K:legacy_052,data/processed/chars/K/legacy_052_erode.png
train,K,K:legacy_052,data/processed/chars/K/legacy_052_rot+5.png
train,K,K:legacy_052,data/processed/chars/K/legacy_052_rot-5.png
train,K,K:legacy_116,data/processed/chars/K/legacy_116_base.png
train,K,K:legacy_116,data/processed/chars/K/legacy_116_blur.png
train,K,K:legacy_116,data/processed/chars/K/legacy_116_dilate.png
train,K,K:legacy_116,data/processed/chars/K/legacy_116_erode.png
train,K,K:legacy_116,data/processed/chars/K/legacy_116_rot+5.png
train,K,K:legacy_116,data/processed/chars/K/legacy_116_rot-5.png
train,K,K:legacy_148,data/processed/chars/K/legacy_148_base.png
train,K,K:legacy_148,data/processed/chars/K/legacy_148_blur.png
train,K,K:legacy_148,data/processed/chars/K/legacy_148_dilate.png
train,K,K:legacy_148,data/processed/chars/K/legacy_148_erode.png
train,K,K:legacy_148,data/processed/chars/K/legacy_148_rot+5.png
train,K,K:legacy_148,data/processed/chars/K/legacy_148_rot-5.png
train,L,L:legacy_019,data/processed/chars/L/legacy_019_base.png
train,L,L:legacy_019,data/processed/chars/L/legacy_019_blur.png
train,L,L:legacy_019,data/processed/chars/L/legacy_019_dilate.png
train,L,L:legacy_019,data/processed/chars/L/legacy_019_erode.png
train,L,L:legacy_019,data/processed/chars/L/legacy_019_rot+5.png
train,L,L:legacy_019,data/processed/chars/L/legacy_019_rot-5.png
train,L,L:legacy_051,data/processed/chars/L/legacy_051_base.png
train,L,L:legacy_051,data/processed/chars/L/legacy_051_blur.png
train,L,L:legacy_051,data/processed/chars/L/legacy_051_dilate.png
train,L,L:legacy_051,data/processed/chars/L/legacy_051_erode.png
train,L,L:legacy_051,data/processed/chars/L/legacy_051_rot+5.png
train,L,L:legacy_051,data/processed/chars/L/legacy_051_rot-5.png
train,L,L:legacy_083,data/processed/chars/L/legacy_083_base.png
train,L,L:legacy_083,data/processed/chars/L/legacy_083_blur.png
train,L,L:legacy_083,data/processed/chars/L/legacy_083_dilate.png
train,L,L:legacy_083,data/processed/chars/L/legacy_083_erode.png
train,L,L:legacy_083,data/processed/chars/L/legacy_083_rot+5.png
train,L,L:legacy_083,data/processed/chars/L/legacy_083_rot-5.png
train,L,L:legacy_115,data/processed/chars/L/legacy_115_base.png
train,L,L:legacy_115,data/processed/chars/L/legacy_115_blur.png
train,L,L:legacy_115,data/processed/chars/L/legacy_115_dilate.png
train,L,L:legacy_115,data/processed/chars/L/legacy_115_erode.png
train,L,L:legacy_115,data/processed/chars/L/legacy_115_rot+5.png
train,L,L:legacy_115,data/processed/chars/L/legacy_115_rot-5.png
train,L,L:legacy_147,data/processed/chars/L/legacy_147_base.png
train,L,L:legacy_147,data/processed/chars/L/legacy_147_blur.png
train,L,L:legacy_147,data/processed/chars/L/legacy_147_dilate.png
train,L,L:legacy_147,data/processed/chars/L/legacy_147_erode.png
train,L,L:legacy_147,data/processed/chars/L/legacy_147_rot+5.png
train,L,L:legacy_147,data/processed/chars/L/legacy_147_rot-5.png
train,M,roboflow:01012021050111454903_BMH774:01,data/processed/chars/M/01012021050111454903_BMH774_jpg.rf.dea4964e8201cdfbee5db9d025adcde9__01.png
train,M,roboflow:01022021042516210903_MRKU440596:00,data/processed/chars/M/01022021042516210903_MRKU440596_jpg.rf.20a3569277305e38e55d5163446aa12b__00.png
train,M,roboflow:01022021042516210903_MRKU440596:00,data/processed/chars/M/01022021042516210903_MRKU440596_jpg.rf.62a2cdfb86c8f48530d48740c4ca4b25__00.png
train,M,roboflow:01022021042516210903_MRKU440596:00,data/processed/chars/M/01022021042516210903_MRKU440596_jpg.rf.89d244ce3ca5d190280823ede672ea08__00.png
train,M,roboflow:01022021042516502503_MEDU180904:00,data/processed/chars/M/01022021042516502503_MEDU180904_jpg.rf.3e7b2663d5746975ba5f546b2c4bc81b__00.png
train,M,M:legacy_018,data/processed/chars/M/legacy_018_base.png
train,M,M:legacy_018,data/processed/chars/M/legacy_018_blur.png
train,M,M:legacy_018,data/processed/chars/M/legacy_018_dilate.png
train,M,M:legacy_018,data/processed/chars/M/legacy_018_erode.png
train,M,M:legacy_018,data/processed/chars/M/legacy_018_rot+5.png
train,M,M:legacy_018,data/processed/chars/M/legacy_018_rot-5.png
train,M,M:legacy_050,data/processed/chars/M/legacy_050_base.png
train,M,M:legacy_050,data/processed/chars/M/legacy_050_blur.png
train,M,M:legacy_050,data/processed/chars/M/legacy_050_dilate.png
train,M,M:legacy_050,data/processed/chars/M/legacy_050_erode.png
train,M,M:legacy_050,data/processed/chars/M/legacy_050_rot+5.png
train,M,M:legacy_050,data/processed/chars/M/legacy_050_rot-5.png
train,M,M:legacy_114,data/processed/chars/M/legacy_114_base.png
train,M,M:legacy_114,data/processed/chars/M/legacy_114_blur.png
train,M,M:legacy_114,data/processed/chars/M/legacy_114_dilate.png
train,M,M:legacy_114,data/processed/chars/M/legacy_114_erode.png
train,M,M:legacy_114,data/processed/chars/M/legacy_114_rot+5.png
train,M,M:legacy_114,data/processed/chars/M/legacy_114_rot-5.png
train,N,N:legacy_113,data/processed/chars/N/legacy_113_base.png
train,N,N:legacy_113,data/processed/chars/N/legacy_113_blur.png
train,N,N:legacy_113,data/processed/chars/N/legacy_113_dilate.png
train,N,N:legacy_113,data/processed/chars/N/legacy_113_erode.png
train,N,N:legacy_113,data/processed/chars/N/legacy_113_rot+5.png
train,N,N:legacy_113,data/processed/chars/N/legacy_113_rot-5.png
train,N,N:legacy_145,data/processed/chars/N/legacy_145_base.png
train,N,N:legacy_145,data/processed/chars/N/legacy_145_blur.png
train,N,N:legacy_145,data/processed/chars/N/legacy_145_dilate.png
train,N,N:legacy_145,data/processed/chars/N/legacy_145_erode.png
train,N,N:legacy_145,data/processed/chars/N/legacy_145_rot+5.png
train,N,N:legacy_145,data/processed/chars/N/legacy_145_rot-5.png
train,O,roboflow:01022021042511402405_ONEU031853:00,data/processed/chars/O/01022021042511402405_ONEU031853_jpg.rf.ea5a8472a14e5f3fcb3c73872f0bb0ce__00.png
train,O,roboflow:01022021042512345103_OOCU721691:00,data/processed/chars/O/01022021042512345103_OOCU721691_jpg.rf.2f8eb31378b114e1cd85323d92dfa1fe__00.png
train,O,roboflow:01022021042512345103_OOCU721691:01,data/processed/chars/O/01022021042512345103_OOCU721691_jpg.rf.2f8eb31378b114e1cd85323d92dfa1fe__01.png
train,O,roboflow:01022021042512345505_OOCU721691:01,data/processed/chars/O/01022021042512345505_OOCU721691_jpg.rf.18c2ddd14d88434b3601c921459dd2d8__01.png
train,P,roboflow:01012021050111535305_BPE5635:01,data/processed/chars/P/01012021050111535305_BPE5635_jpg.rf.000f7e8f32cf95b34131901ea9ea9d79__01.png
train,P,roboflow:01012021050111535305_BPE5635:01,data/processed/chars/P/01012021050111535305_BPE5635_jpg.rf.2ab8273afdc89c48f5b9745afe0c9de6__01.png
train,P,P:legacy_016,data/processed/chars/P/legacy_016_base.png
train,P,P:legacy_016,data/processed/chars/P/legacy_016_blur.png
train,P,P:legacy_016,data/processed/chars/P/legacy_016_dilate.png
train,P,P:legacy_016,data/processed/chars/P/legacy_016_erode.png
train,P,P:legacy_016,data/processed/chars/P/legacy_016_rot+5.png
train,P,P:legacy_016,data/processed/chars/P/legacy_016_rot-5.png
train,P,P:legacy_048,data/processed/chars/P/legacy_048_base.png
train,P,P:legacy_048,data/processed/chars/P/legacy_048_blur.png
train,P,P:legacy_048,data/processed/chars/P/legacy_048_dilate.png
train,P,P:legacy_048,data/processed/chars/P/legacy_048_erode.png
train,P,P:legacy_048,data/processed/chars/P/legacy_048_rot+5.png
train,P,P:legacy_048,data/processed/chars/P/legacy_048_rot-5.png
train,P,P:legacy_112,data/processed/chars/P/legacy_112_base.png
train,P,P:legacy_112,data/processed/chars/P/legacy_112_blur.png
train,P,P:legacy_112,data/processed/chars/P/legacy_112_dilate.png
train,P,P:legacy_112,data/processed/chars/P/legacy_112_erode.png
train,P,P:legacy_112,data/processed/chars/P/legacy_112_rot+5.png
train,P,P:legacy_112,data/processed/chars/P/legacy_112_rot-5.png
train,P,P:legacy_144,data/processed/chars/P/legacy_144_base.png
train,P,P:legacy_144,data/processed/chars/P/legacy_144_blur.png
train,P,P:legacy_144,data/processed/chars/P/legacy_144_dilate.png
train,P,P:legacy_144,data/processed/chars/P/legacy_144_erode.png
train,P,P:legacy_144,data/processed/chars/P/legacy_144_rot+5.png
train,P,P:legacy_144,data/processed/chars/P/legacy_144_rot-5.png
train,Q,Q:legacy_079,data/processed/chars/Q/legacy_079_base.png
